ID,Group,Shear_Rate,Actual_Viscosity,Predicted_Viscosity,Log10_Actual,Log10_Predicted,Log10_Error
1,poly-higg,100.0,14.38,16.11359822117127,1.1577588860468637,1.207192530680524,0.04943364463366029
1,poly-higg,1000.0,13.23,14.612544825158263,1.121559844187501,1.1647258564052447,0.04316601221774374
1,poly-higg,10000.0,11.27,12.789599800748404,1.0519239160461065,1.106856955186562,0.05493303914045544
1,poly-higg,100000.0,9.24,11.128334173898878,0.9656719712201067,1.0464301586537597,0.08075818743365293
1,poly-higg,15000000.0,6.92,7.510552415696625,0.8401060944567578,0.875671881380411,0.0355657869236532
2,none,100.0,3.25,2.9154706235160597,0.5118833609788743,0.4647086697978287,-0.047174691181045614
2,none,1000.0,3.25,2.9000658993628248,0.5118833609788743,0.46240786665911626,-0.04947549431975806
2,none,10000.0,3.25,2.8848609125790303,0.5118833609788743,0.46012487941356905,-0.05175848156530527
2,none,100000.0,3.25,2.869164888160644,0.5118833609788743,0.45775550745149857,-0.05412785352737576
2,none,15000000.0,3.25,2.809666983619655,0.5118833609788743,0.4486548481089902,-0.06322851286988412
3,poly-higg,100.0,4.6,4.904308339065083,0.6627578316815741,0.6905777669232669,0.027819935241692795
3,poly-higg,1000.0,4.6,4.721307555049913,0.6627578316815741,0.6740622921301489,0.011304460448574805
3,poly-higg,10000.0,4.6,4.528068652830039,0.6627578316815741,0.6559130028355211,-0.006844828846052975
3,poly-higg,100000.0,3.68,4.185724692274481,0.5658478186735176,0.6217706600853253,0.0559228414118077
3,poly-higg,15000000.0,2.41,3.0129958627041074,0.3820170425748684,0.4789985353222088,0.09698149274734041
4,none,100.0,0.95,0.9021481372999943,-0.022276394711152253,-0.04472214324566538,-0.02244574853451313
4,none,1000.0,0.95,0.9218054322010142,-0.022276394711152253,-0.03536073690582073,-0.013084342194668475
4,none,10000.0,0.95,0.9464626720791186,-0.022276394711152253,-0.023896509676663777,-0.0016201149655115238
4,none,100000.0,0.95,0.9532817582081687,-0.022276394711152253,-0.020778717462824878,0.0014976772483273754
4,none,15000000.0,0.95,0.9316854229412928,-0.022276394711152253,-0.030730699386761637,-0.008454304675609384
5,poly-higg,100.0,8.31,8.109078386721055,0.919601023784111,0.9089714985631492,-0.010629525220961833
5,poly-higg,1000.0,8.31,7.456614576396027,0.919601023784111,0.8725416955017615,-0.04705932828234949
5,poly-higg,10000.0,8.31,6.792097914589314,0.919601023784111,0.8320039380514623,-0.08759708573264868
5,poly-higg,100000.0,6.83,5.754202157623782,0.8344207036815325,0.7599851155310597,-0.0744355881504728
5,poly-higg,15000000.0,4.6,4.384060999928123,0.6627578316815741,0.6418765883020141,-0.02088124337955999
6,poly-higg,100.0,8.84,7.588235890906664,0.9464522650130731,0.8801408230767644,-0.06631144193630867
6,poly-higg,1000.0,8.84,7.238748692427279,0.9464522650130731,0.8596634994925727,-0.08678876552050041
6,poly-higg,10000.0,8.84,6.788803274974974,0.9464522650130731,0.8317932239298492,-0.11465904108322389
6,poly-higg,100000.0,6.93,6.11370717597583,0.8407332346118067,0.7863046337843539,-0.05442860082745282
6,poly-higg,15000000.0,4.16,4.889383342556131,0.6190933306267428,0.6892540886097605,0.07016075798301769
7,poly-higg,100.0,2.44,2.493071798317243,0.3873898263387294,0.3967347859903288,0.009344959651599372
7,poly-higg,1000.0,2.44,2.3317147331362365,0.3873898263387294,0.3676754168404226,-0.01971440949830683
7,poly-higg,10000.0,2.44,2.191435694028602,0.3873898263387294,0.34072873114407964,-0.04666109519464978
7,poly-higg,100000.0,2.23,2.0535357535451246,0.34830486304816066,0.3125022686370451,-0.03580259441111555
7,poly-higg,15000000.0,2.0,1.653784800407078,0.3010299956639812,0.21847899610152488,-0.08255099956245632
8,poly-higg,100.0,1.84,1.5739828263057885,0.2648178230095365,0.19699998947074635,-0.06781783353879015
8,poly-higg,1000.0,1.84,1.559039203511689,0.2648178230095365,0.19285703607064422,-0.07196078693889227
8,poly-higg,10000.0,1.84,1.5366736009790232,0.2648178230095365,0.18658163044881262,-0.07823619256072387
8,poly-higg,100000.0,1.68,1.4949692545098383,0.22530928172586284,0.17463226106578342,-0.050677020660079425
8,poly-higg,15000000.0,1.2,1.3210185972140722,0.07918124604762482,0.12090893162709243,0.04172768557946761
9,poly-higg,100.0,6.15,6.029040952258067,0.7888751157754168,0.7802482338204524,-0.008626881954964416
9,poly-higg,1000.0,5.35,5.441333404122947,0.7283537820212285,0.7357053370315718,0.007351555010343347
9,poly-higg,10000.0,5.35,5.027505861851609,0.7283537820212285,0.7013525856374168,-0.02700119638381171
9,poly-higg,100000.0,4.62,4.50119143295614,0.6646419755561255,0.6533274836135667,-0.011314491942558735
9,poly-higg,15000000.0,3.26,3.3091224427388797,0.5132176000679389,0.5197128370365622,0.006495236968623308
10,poly-higg,100.0,3.57,4.7739144752588025,0.5526682161121932,0.6788746343490193,0.1262064182368261
10,poly-higg,1000.0,3.57,4.5238161861240505,0.5526682161121932,0.6555049501495643,0.10283673403737115
10,poly-higg,10000.0,3.34,4.237713970738192,0.5237464668115644,0.6271316401703899,0.10338517335882547
10,poly-higg,100000.0,2.89,3.864096893724902,0.4608978427565479,0.5870480079821877,0.12615016522563982
10,poly-higg,15000000.0,2.58,3.2603166549044373,0.41161970596323016,0.5132597825216606,0.10164007655843044
11,poly-higg,100.0,14.72,16.11339906578653,1.1679078100014801,1.2071871630017506,0.03927935300027041
11,poly-higg,1000.0,14.49,14.612418549533418,1.1610683854711745,1.1647221033940696,0.003653717922895039
11,poly-higg,10000.0,14.49,12.789394178292612,1.1610683854711745,1.1068499728401897,-0.054218412630984814
11,poly-higg,100000.0,11.55,11.128161969352032,1.0625819842281632,1.0464234381453765,-0.016158546082786662
11,poly-higg,15000000.0,6.92,7.5104407223091725,0.8401060944567578,0.8756654227100167,0.035559328253258915
12,poly-higg,100.0,4.14,4.541653067287143,0.617000341120899,0.6572139557935694,0.040213614672670484
12,poly-higg,1000.0,4.14,4.235551131001859,0.617000341120899,0.6269099288532407,0.00990958773234174
12,poly-higg,10000.0,4.14,3.959250049464191,0.617000341120899,0.5976129308184399,-0.01938741030245905
12,poly-higg,100000.0,3.15,3.6512926076833385,0.4983105537896005,0.5624466378826798,0.0641360840930793
12,poly-higg,15000000.0,2.25,2.6443825888797967,0.3521825181113625,0.42232428902049507,0.0701417709091326
13,poly-higg,100.0,17.25,18.099315567522513,1.236789099409293,1.2576621521692752,0.020873052759982302
13,poly-higg,1000.0,17.25,16.44601484308696,1.236789099409293,1.216060677888839,-0.020728421520453955
13,poly-higg,10000.0,17.25,14.796819538703316,1.236789099409293,1.1701683772040368,-0.06662072220525617
13,poly-higg,100000.0,14.7,13.193286745126601,1.167317334748176,1.120353001570359,-0.0469643331778169
13,poly-higg,15000000.0,13.0,9.316900945614345,1.1139433523068367,0.9692714782299667,-0.14467187407687
14,none,100.0,1.15,1.0584679450379713,0.06069784035361165,0.024677710249693532,-0.03602013010391812
14,none,1000.0,1.15,1.0821856822188218,0.06069784035361165,0.03430178373212671,-0.02639605662148494
14,none,10000.0,1.15,1.1095856106857525,0.06069784035361165,0.04516081608947475,-0.015537024264136896
14,none,100000.0,1.15,1.1376052036441002,0.06069784035361165,0.055991569944015496,-0.004706270409596154
14,none,15000000.0,1.15,1.0720261321693263,0.06069784035361165,0.030205372034561574,-0.030492468319050076
15,none,100.0,1.25,1.1475174215247723,0.09691001300805642,0.05975928768611009,-0.03715072532194633
15,none,1000.0,1.25,1.1732740472341694,0.09691001300805642,0.06939946420486394,-0.02751054880319248
15,none,10000.0,1.25,1.1953858389386949,0.09691001300805642,0.07750810668654454,-0.019401906321511883
15,none,100000.0,1.25,1.211523193376562,0.09691001300805642,0.08333173267826348,-0.013578280329792941
15,none,15000000.0,1.25,1.1545713686811758,0.09691001300805642,0.06242078356452674,-0.03448922944352968
16,none,100.0,1.5,1.3940368779472236,0.17609125905568124,0.14427426276998098,-0.031816996285700255
16,none,1000.0,1.5,1.4098652091026442,0.17609125905568124,0.14917759369001374,-0.0269136653656675
16,none,10000.0,1.5,1.423344865458757,0.17609125905568124,0.15331013903005486,-0.022781120025626378
16,none,100000.0,1.5,1.4287694718389952,0.17609125905568124,0.1549621621817133,-0.02112909687396794
16,none,15000000.0,1.5,1.3793957025481671,0.17609125905568124,0.139688868628039,-0.036402390427642234
17,none,100.0,1.65,1.581358295831651,0.21748394421390627,0.19903028123711772,-0.01845366297678855
17,none,1000.0,1.65,1.585615738015857,0.21748394421390627,0.2001979477488708,-0.017285996465035453
17,none,10000.0,1.65,1.5782074077451778,0.21748394421390627,0.19816407752998363,-0.019319866683922632
17,none,100000.0,1.65,1.5671677928895453,0.21748394421390627,0.19511549782455906,-0.022368446389347207
17,none,15000000.0,1.65,1.5230334416115745,0.21748394421390627,0.18270943934912434,-0.034774504864781924
18,none,100.0,2.25,2.2360287438114943,0.3521825181113625,0.3494773820401841,-0.0027051360711783934
18,none,1000.0,2.25,2.2217804785899986,0.3521825181113625,0.34670114657302314,-0.00548137153833933
18,none,10000.0,2.25,2.2089744241662363,0.3521825181113625,0.3441906875745697,-0.007991830536792754
18,none,100000.0,2.25,2.1914457133478678,0.3521825181113625,0.34073071674882915,-0.01145180136253332
18,none,15000000.0,2.25,2.154328949042816,0.3521825181113625,0.33331201736805,-0.01887050074331248
19,poly-higg,100.0,27.03,22.347843678459526,1.4318460456987254,1.3492356248404505,-0.08261042085827497
19,poly-higg,1000.0,24.15,19.614289219779877,1.382917135087531,1.2925725748402437,-0.09034456024728721
19,poly-higg,10000.0,21.85,17.215417304563054,1.3394514413064407,1.2359175545383647,-0.10353388676807596
19,poly-higg,100000.0,14.7,13.415434265194813,1.167317334748176,1.1276047355935135,-0.03971259915466252
