ID,Group,Shear_Rate,Actual_Viscosity,Predicted_Viscosity,Log10_Actual,Log10_Predicted,Log10_Error
1,poly-higg,100.0,14.38,15.077111516286964,1.1577588860468637,1.178318147057998,0.020559261011134256
1,poly-higg,1000.0,13.23,13.958471712936714,1.121559844187501,1.1448378707963027,0.02327802660880174
1,poly-higg,10000.0,11.27,12.386693215657921,1.0519239160461065,1.0929553814470476,0.04103146540094116
1,poly-higg,100000.0,9.24,10.145654961567015,0.9656719712201067,1.0062800885317975,0.04060811731169078
1,poly-higg,15000000.0,6.92,7.360297636188554,0.8401060944567578,0.866895376720749,0.026789282263991243
2,none,100.0,3.25,3.034595248228541,0.5118833609788743,0.48210077343989055,-0.029782587538983774
2,none,1000.0,3.25,3.0494459510635332,0.5118833609788743,0.48422094024729245,-0.02766242073158187
2,none,10000.0,3.25,3.04754758441372,0.5118833609788743,0.48395049541821794,-0.027932865560656384
2,none,100000.0,3.25,3.0382850020214707,0.5118833609788743,0.4826285098163707,-0.029254851162503648
2,none,15000000.0,3.25,2.9743171518070555,0.5118833609788743,0.4733872755295794,-0.03849608544929495
3,poly-higg,100.0,4.6,5.211958022076305,0.6627578316815741,0.7170009091790661,0.05424307749749202
3,poly-higg,1000.0,4.6,4.90450109937745,0.6627578316815741,0.6905948362201122,0.0278370045385381
3,poly-higg,10000.0,4.6,4.443801504794087,0.6627578316815741,0.6477546516869467,-0.015003179994627414
3,poly-higg,100000.0,3.68,3.9846402780306063,0.5658478186735176,0.6003891206335362,0.03454130196001859
3,poly-higg,15000000.0,2.41,2.8199599005058467,0.3820170425748684,0.45024293274742605,0.06822589017255765
4,none,100.0,0.95,0.9875940605147203,-0.022276394711152253,-0.005421530620865694,0.01685486409028656
4,none,1000.0,0.95,0.999497596074492,-0.022276394711152253,-0.0002182460809703515,0.022058148630181903
4,none,10000.0,0.95,1.0122745842185032,-0.022276394711152253,0.005298332894921672,0.027574727606073924
4,none,100000.0,0.95,1.0213489627929697,-0.022276394711152253,0.009174152196653558,0.03145054690780581
4,none,15000000.0,0.95,1.0270551219382067,-0.022276394711152253,0.011593752761034365,0.03387014747218662
5,poly-higg,100.0,8.31,9.262714665492062,0.919601023784111,0.9667382859761413,0.047137262192030294
5,poly-higg,1000.0,8.31,8.397176616331159,0.919601023784111,0.9241332877209427,0.004532263936831704
5,poly-higg,10000.0,8.31,7.774549732243808,0.919601023784111,0.8906752459992677,-0.028925777784843287
5,poly-higg,100000.0,6.83,6.689481442161798,0.8344207036815325,0.8253924532631463,-0.009028250418386286
5,poly-higg,15000000.0,4.6,4.744470122576772,0.6627578316815741,0.6761877160908272,0.013429884409253079
6,poly-higg,100.0,8.84,7.243167449507267,0.9464522650130731,0.8599285254542556,-0.08652373955881754
6,poly-higg,1000.0,8.84,6.970792902122906,0.9464522650130731,0.8432821803119949,-0.10317008470107825
6,poly-higg,10000.0,8.84,6.726685725006789,0.9464522650130731,0.8278011376450881,-0.118651127367985
6,poly-higg,100000.0,6.93,5.962768654165602,0.8407332346118067,0.7754479597451447,-0.06528527486666202
6,poly-higg,15000000.0,4.16,4.620472124337024,0.6190933306267428,0.6646863544561993,0.045593023829456514
7,poly-higg,100.0,2.44,2.540552875728665,0.3873898263387294,0.40492823817495716,0.01753841183622773
7,poly-higg,1000.0,2.44,2.4834915167267795,0.3873898263387294,0.39506268084219825,0.007672854503468829
7,poly-higg,10000.0,2.44,2.446185495259287,0.3873898263387294,0.38848938667942357,0.001099560340694139
7,poly-higg,100000.0,2.23,2.3273072827588446,0.34830486304816066,0.36685372853646814,0.018548865488307476
7,poly-higg,15000000.0,2.0,1.83503434399672,0.3010299956639812,0.26364419679992546,-0.03738579886405574
8,poly-higg,100.0,1.84,1.775243563441047,0.2648178230095365,0.24925794668785597,-0.015559876321680516
8,poly-higg,1000.0,1.84,1.7469907563860056,0.2648178230095365,0.24229060706583241,-0.022527215943704076
8,poly-higg,10000.0,1.84,1.691342417640935,0.2648178230095365,0.22823154079557342,-0.03658628221396307
8,poly-higg,100000.0,1.68,1.6152217223057046,0.22530928172586284,0.20823214658322137,-0.017077135142641475
8,poly-higg,15000000.0,1.2,1.4178607462544845,0.07918124604762482,0.15163357915239722,0.0724523331047724
9,poly-higg,100.0,6.15,6.44862925603391,0.7888751157754168,0.8094674092389347,0.020592293463517874
9,poly-higg,1000.0,5.35,5.7487716064206085,0.7283537820212285,0.7595750548554769,0.03122127283424847
9,poly-higg,10000.0,5.35,5.305993456871457,0.7283537820212285,0.7247667100929043,-0.0035870719283241925
9,poly-higg,100000.0,4.62,4.488670143523404,0.6646419755561255,0.6521176918104026,-0.012524283745722897
9,poly-higg,15000000.0,3.26,3.4355903062283826,0.5132176000679389,0.5360013686770179,0.022783768609078936
10,poly-higg,100.0,3.57,4.48239746921917,0.5526682161121932,0.6515103642550546,0.09884214814286141
10,poly-higg,1000.0,3.57,4.09542148071926,0.5526682161121932,0.6122986038574001,0.0596303877452069
10,poly-higg,10000.0,3.34,3.7964101078333394,0.5237464668115644,0.5793731210230655,0.055626654211501037
10,poly-higg,100000.0,2.89,3.2597925724867167,0.4608978427565479,0.5131899658684019,0.05229212311185405
10,poly-higg,15000000.0,2.58,2.510334511493912,0.41161970596323016,0.3997315967066119,-0.011888109256618262
11,poly-higg,100.0,14.72,15.077111516286964,1.1679078100014801,1.178318147057998,0.010410337056517838
11,poly-higg,1000.0,14.49,13.958471712936714,1.1610683854711745,1.1448378707963027,-0.0162305146748718
11,poly-higg,10000.0,14.49,12.386693215657921,1.1610683854711745,1.0929553814470476,-0.0681130040241269
11,poly-higg,100000.0,11.55,10.145654961567015,1.0625819842281632,1.0062800885317975,-0.05630189569636568
11,poly-higg,15000000.0,6.92,7.360298123042022,0.8401060944567578,0.8668954054475448,0.026789310990787074
12,poly-higg,100.0,4.14,4.432940664371906,0.617000341120899,0.6466919182363247,0.029691577115425694
12,poly-higg,1000.0,4.14,4.218017853076785,0.617000341120899,0.6251084135913111,0.00810807247041212
12,poly-higg,10000.0,4.14,3.820207652030417,0.617000341120899,0.5820869701577669,-0.03491337096313207
12,poly-higg,100000.0,3.15,3.1939414089261193,0.4983105537896005,0.5043269449854735,0.006016391195872994
12,poly-higg,15000000.0,2.25,2.3034591837221887,0.3521825181113625,0.3623805211507669,0.010198003039404435
13,poly-higg,100.0,17.25,16.108858416363855,1.236789099409293,1.2070647644390384,-0.029724334970254507
13,poly-higg,1000.0,17.25,15.383577913491454,1.236789099409293,1.1870573554506325,-0.049731743958660424
13,poly-higg,10000.0,17.25,14.692790885382328,1.236789099409293,1.1671042975600538,-0.06968480184923909
13,poly-higg,100000.0,14.7,13.80624211302199,1.167317334748176,1.1400754851197559,-0.027241849628420134
13,poly-higg,15000000.0,13.0,10.45479458269645,1.1139433523068367,1.0193155041572455,-0.09462784814959124
14,none,100.0,1.15,1.1431430934243294,0.06069784035361165,0.05810059679504281,-0.002597243558568843
14,none,1000.0,1.15,1.1420064965948071,0.06069784035361165,0.057668574511624916,-0.0030292658419867335
14,none,10000.0,1.15,1.1435567023986521,0.06069784035361165,0.05825770364177543,-0.0024401367118362174
14,none,100000.0,1.15,1.1518081911666056,0.06069784035361165,0.061380162721242845,0.0006823223676311954
14,none,15000000.0,1.15,1.1515609134778486,0.06069784035361165,0.061286915541777794,0.0005890751881661438
15,none,100.0,1.25,1.2392491647594777,0.09691001300805642,0.09315863486750756,-0.003751378140548864
15,none,1000.0,1.25,1.2425235617634658,0.09691001300805642,0.09430463293602212,-0.0026053800720342996
15,none,10000.0,1.25,1.2419222567728398,0.09691001300805642,0.09409441024368534,-0.0028156027643710807
15,none,100000.0,1.25,1.2463454084138008,0.09691001300805642,0.09563841806928185,-0.0012715949387745729
15,none,15000000.0,1.25,1.2509847116626658,0.09691001300805642,0.0972520021945285,0.00034198918647207477
16,none,100.0,1.5,1.4382922079900287,0.17609125905568124,0.15784712765021797,-0.01824413140546327
16,none,1000.0,1.5,1.4380517214552961,0.17609125905568124,0.1577745063102033,-0.01831675274547795
16,none,10000.0,1.5,1.4361838987925617,0.17609125905568124,0.15721005349772388,-0.01888120555795736
