ID,Group,Shear_Rate,Actual_Viscosity,Predicted_Viscosity,Log10_Actual,Log10_Predicted,Log10_Error
1,poly-higg,100.0,14.38,12.97820698050382,1.1577588860468637,1.1132146961421885,-0.044544189904675235
1,poly-higg,1000.0,13.23,12.270599431417702,1.121559844187501,1.088865778977876,-0.032694065209625034
1,poly-higg,10000.0,11.27,11.421287729165108,1.0519239160461065,1.0577150725737519,0.005791156527645391
1,poly-higg,100000.0,9.24,9.400898864883978,0.9656719712201067,0.9731693805567012,0.007497409336594485
1,poly-higg,15000000.0,6.92,6.522027049074589,0.8401060944567578,0.8143825956412775,-0.025723498815480306
2,none,100.0,3.25,3.024712255648542,0.5118833609788743,0.48068406602058095,-0.031199294958293378
2,none,1000.0,3.25,3.027524222806765,0.5118833609788743,0.48108762655967463,-0.030795734419199694
2,none,10000.0,3.25,3.029680165340397,0.5118833609788743,0.4813967836972572,-0.030486577281617133
2,none,100000.0,3.25,3.0288176711723875,0.5118833609788743,0.4812731304516909,-0.030610230527183424
2,none,15000000.0,3.25,2.9940479697203686,0.5118833609788743,0.4762587541960662,-0.0356246067828081
3,poly-higg,100.0,4.6,5.01327708443994,0.6627578316815741,0.7001217087857501,0.03736387710417599
3,poly-higg,1000.0,4.6,4.9707203367703015,0.6627578316815741,0.696419329501084,0.03366149781950989
3,poly-higg,10000.0,4.6,4.792594963201904,0.6627578316815741,0.6805707269931826,0.017812895311608457
3,poly-higg,100000.0,3.68,4.373000404736545,0.5658478186735176,0.6407795175403384,0.07493169886682072
3,poly-higg,15000000.0,2.41,3.0657335129003704,0.3820170425748684,0.48653440136415815,0.10451735878928975
4,none,100.0,0.95,1.034939750477157,-0.022276394711152253,0.014915067863537973,0.03719146257469023
4,none,1000.0,0.95,1.0682646450859685,-0.022276394711152253,0.02867885537308684,0.050955250084239095
4,none,10000.0,0.95,1.086141741944935,-0.022276394711152253,0.03588650456011109,0.05816289927126334
4,none,100000.0,0.95,1.0873448637840155,-0.022276394711152253,0.036367307365852176,0.05864370207700443
4,none,15000000.0,0.95,1.0782492888551507,-0.022276394711152253,0.032719180384986064,0.05499557509613832
5,poly-higg,100.0,8.31,8.348297770949607,0.919601023784111,0.9215979312863165,0.0019969075022054916
5,poly-higg,1000.0,8.31,8.084562798656671,0.919601023784111,0.9076565388664332,-0.011944484917677856
5,poly-higg,10000.0,8.31,7.894914209055313,0.919601023784111,0.8973474150616897,-0.022253608722421325
5,poly-higg,100000.0,6.83,7.070259248927536,0.8344207036815325,0.8494353385938496,0.015014634912317026
5,poly-higg,15000000.0,4.6,4.333526087126642,0.6627578316815741,0.6368414152903359,-0.025916416391238206
6,poly-higg,100.0,8.84,7.9021254154692,0.9464522650130731,0.897743918133834,-0.048708346879239084
6,poly-higg,1000.0,8.84,7.584661504287096,0.9464522650130731,0.8799362034351296,-0.06651606157794354
6,poly-higg,10000.0,8.84,7.351183591234732,0.9464522650130731,0.8663572691194188,-0.08009499589365432
6,poly-higg,100000.0,6.93,6.316453354827885,0.8407332346118067,0.8004732933492693,-0.0402599412625374
6,poly-higg,15000000.0,4.16,4.297425929155442,0.6190933306267428,0.63320839988235,0.014115069255607238
7,poly-higg,100.0,2.44,2.6487128020876702,0.3873898263387294,0.4230348706300355,0.03564504429130605
7,poly-higg,1000.0,2.44,2.594227254224392,0.3873898263387294,0.41400801759719996,0.026618191258470536
7,poly-higg,10000.0,2.44,2.4618209170545753,0.3873898263387294,0.3912564573833727,0.0038666310446432983
7,poly-higg,100000.0,2.23,2.3719689844364633,0.34830486304816066,0.37510900595016683,0.026804142902006167
7,poly-higg,15000000.0,2.0,1.7532799552708953,0.3010299956639812,0.24385126767503712,-0.05717872798894408
