Group,Shear_rate,Concept,Concept_idx,Activation_type,Intervention_value,Baseline_log_visc,Predicted_log_visc,Delta_log_visc
adalimumab,100,cosolute_interaction,6,tanh,1.0,0.9775008669204919,1.1829130481593833,0.20541218123889138
adalimumab,100,cosolute_protection,7,sigmoid,0.0,0.9775008669204919,0.9668573995657717,-0.010643467354720215
adalimumab,100,cosolute_protection,7,sigmoid,0.25,0.9775008669204919,0.9797298239203371,0.0022289569998452663
adalimumab,100,cosolute_protection,7,sigmoid,0.5,0.9775008669204919,0.9784935742575535,0.0009927073370615824
adalimumab,100,cosolute_protection,7,sigmoid,0.75,0.9775008669204919,0.9714568088452513,-0.006044058075240555
adalimumab,100,cosolute_protection,7,sigmoid,1.0,0.9775008669204919,0.9676279140667037,-0.009872952853788197
adalimumab,100,latent_0,8,tanh,-1.0,0.9775008669204919,0.4259708867034126,-0.5515299802170792
adalimumab,100,latent_0,8,tanh,-0.5,0.9775008669204919,0.5959946361144076,-0.38150623080608426
adalimumab,100,latent_0,8,tanh,0.0,0.9775008669204919,0.9645053974623283,-0.012995469458163544
adalimumab,100,latent_0,8,tanh,0.5,0.9775008669204919,1.4449381893128694,0.46743732239237756
adalimumab,100,latent_0,8,tanh,1.0,0.9775008669204919,2.076064069144729,1.0985632022242373
adalimumab,1k,self_interaction,0,tanh,-1.0,0.9247280915351138,0.7083523104200918,-0.21637578111502198
adalimumab,1k,self_interaction,0,tanh,-0.5,0.9247280915351138,0.8557076956349592,-0.06902039590015463
adalimumab,1k,self_interaction,0,tanh,0.0,0.9247280915351138,0.9488466011419927,0.02411850960687889
adalimumab,1k,self_interaction,0,tanh,0.5,0.9247280915351138,1.0809004864842626,0.1561723949491488
adalimumab,1k,self_interaction,0,tanh,1.0,0.9247280915351138,1.2478107961186335,0.32308270458351973
adalimumab,1k,hydrophobicity,1,sigmoid,0.0,0.9247280915351138,0.9143446398777149,-0.010383451657398957
adalimumab,1k,hydrophobicity,1,sigmoid,0.25,0.9247280915351138,0.9171785869406637,-0.0075495045944501404
adalimumab,1k,hydrophobicity,1,sigmoid,0.5,0.9247280915351138,0.9228188058022744,-0.0019092857328394386
adalimumab,1k,hydrophobicity,1,sigmoid,0.75,0.9247280915351138,0.9255983248454593,0.0008702333103455251
adalimumab,1k,hydrophobicity,1,sigmoid,1.0,0.9247280915351138,0.9237783906801739,-0.0009497008549399499
adalimumab,1k,charge_environment,2,tanh,-1.0,0.9247280915351138,0.9260959085257363,0.0013678169906224946
adalimumab,1k,charge_environment,2,tanh,-0.5,0.9247280915351138,0.9335471878964645,0.008819096361350698
adalimumab,1k,charge_environment,2,tanh,0.0,0.9247280915351138,0.9183094948831945,-0.0064185966519193505
adalimumab,1k,charge_environment,2,tanh,0.5,0.9247280915351138,0.8869878607753574,-0.03774023075975641
adalimumab,1k,charge_environment,2,tanh,1.0,0.9247280915351138,0.8731224655097848,-0.05160562602532903
adalimumab,1k,ionic_screening,3,sigmoid,0.0,0.9247280915351138,0.9306995349883452,0.0059714434532314176
adalimumab,1k,ionic_screening,3,sigmoid,0.25,0.9247280915351138,0.9253796023996133,0.0006515108644994383
adalimumab,1k,ionic_screening,3,sigmoid,0.5,0.9247280915351138,0.919970625746264,-0.004757465788849835
adalimumab,1k,ionic_screening,3,sigmoid,0.75,0.9247280915351138,0.9142050335445358,-0.010523057990578066
adalimumab,1k,ionic_screening,3,sigmoid,1.0,0.9247280915351138,0.907245275653336,-0.017482815881777802
adalimumab,1k,crowding,4,sigmoid,0.0,0.9247280915351138,0.9150077040668293,-0.00972038746828452
adalimumab,1k,crowding,4,sigmoid,0.25,0.9247280915351138,0.9182483457278183,-0.0064797458072954894
adalimumab,1k,crowding,4,sigmoid,0.5,0.9247280915351138,0.9223659857637563,-0.0023621057713575366
adalimumab,1k,crowding,4,sigmoid,0.75,0.9247280915351138,0.9299894228499437,0.005261331314829865
adalimumab,1k,crowding,4,sigmoid,1.0,0.9247280915351138,0.9264827032908848,0.0017546117557709628
adalimumab,1k,nonlinear_conc,5,sigmoid,0.0,0.9247280915351138,0.9276948359376473,0.0029667444025335277
adalimumab,1k,nonlinear_conc,5,sigmoid,0.25,0.9247280915351138,0.9241806045211391,-0.0005474870139746679
adalimumab,1k,nonlinear_conc,5,sigmoid,0.5,0.9247280915351138,0.9248385290183146,0.00011043748320083147
adalimumab,1k,nonlinear_conc,5,sigmoid,0.75,0.9247280915351138,0.9193162155683631,-0.0054118759667507454
adalimumab,1k,nonlinear_conc,5,sigmoid,1.0,0.9247280915351138,0.9068145958262472,-0.017913495708866578
adalimumab,1k,cosolute_interaction,6,tanh,-1.0,0.9247280915351138,0.567611220020618,-0.3571168715144958
adalimumab,1k,cosolute_interaction,6,tanh,-0.5,0.9247280915351138,0.6981093656401862,-0.2266187258949276
adalimumab,1k,cosolute_interaction,6,tanh,0.0,0.9247280915351138,0.8767965984532822,-0.047931493081831644
adalimumab,1k,cosolute_interaction,6,tanh,0.5,0.9247280915351138,0.9393286823929097,0.014600590857795859
adalimumab,1k,cosolute_interaction,6,tanh,1.0,0.9247280915351138,1.1354750094326809,0.21074691789756705
adalimumab,1k,cosolute_protection,7,sigmoid,0.0,0.9247280915351138,0.9074949680377884,-0.01723312349732542
adalimumab,1k,cosolute_protection,7,sigmoid,0.25,0.9247280915351138,0.9165390686906882,-0.008189022844425575
adalimumab,1k,cosolute_protection,7,sigmoid,0.5,0.9247280915351138,0.9236272310223799,-0.0011008605127339477
adalimumab,1k,cosolute_protection,7,sigmoid,0.75,0.9247280915351138,0.9256037720403348,0.0008756805052210215
adalimumab,1k,cosolute_protection,7,sigmoid,1.0,0.9247280915351138,0.9276564419995734,0.002928350464459606
adalimumab,1k,latent_0,8,tanh,-1.0,0.9247280915351138,0.3940008881450514,-0.5307272033900624
adalimumab,1k,latent_0,8,tanh,-0.5,0.9247280915351138,0.5772013964686589,-0.34752669506645495
adalimumab,1k,latent_0,8,tanh,0.0,0.9247280915351138,0.9178680524533276,-0.006860039081786229
adalimumab,1k,latent_0,8,tanh,0.5,0.9247280915351138,1.4157818151680273,0.49105372363291344
adalimumab,1k,latent_0,8,tanh,1.0,0.9247280915351138,2.0488421520445304,1.1241140605094166
adalimumab,10k,self_interaction,0,tanh,-1.0,0.844388161109809,0.6538116347591861,-0.19057652635062283
adalimumab,10k,self_interaction,0,tanh,-0.5,0.844388161109809,0.8081410987162969,-0.03624706239351205
adalimumab,10k,self_interaction,0,tanh,0.0,0.844388161109809,0.8697445018231451,0.025356340713336145
adalimumab,10k,self_interaction,0,tanh,0.5,0.844388161109809,1.0353149333051257,0.19092677219531673
adalimumab,10k,self_interaction,0,tanh,1.0,0.844388161109809,1.2197468041912758,0.3753586430814668
adalimumab,10k,hydrophobicity,1,sigmoid,0.0,0.844388161109809,0.8407717288958997,-0.003616432213909282
adalimumab,10k,hydrophobicity,1,sigmoid,0.25,0.844388161109809,0.8406164838419491,-0.0037716772678598742
adalimumab,10k,hydrophobicity,1,sigmoid,0.5,0.844388161109809,0.8437559790013192,-0.0006321821084898094
adalimumab,10k,hydrophobicity,1,sigmoid,0.75,0.844388161109809,0.8448972541857098,0.0005090930759008572
adalimumab,10k,hydrophobicity,1,sigmoid,1.0,0.844388161109809,0.8450776266224731,0.0006894655126641336
adalimumab,10k,charge_environment,2,tanh,-1.0,0.844388161109809,0.8839402870295106,0.039552125919701586
adalimumab,10k,charge_environment,2,tanh,-0.5,0.844388161109809,0.858819054275638,0.014430893165829017
adalimumab,10k,charge_environment,2,tanh,0.0,0.844388161109809,0.840217345030349,-0.004170816079460016
adalimumab,10k,charge_environment,2,tanh,0.5,0.844388161109809,0.8279103966115444,-0.016477764498264547
adalimumab,10k,charge_environment,2,tanh,1.0,0.844388161109809,0.8223495574365461,-0.022038603673262824
adalimumab,10k,ionic_screening,3,sigmoid,0.0,0.844388161109809,0.8504526900948235,0.006064528985014528
adalimumab,10k,ionic_screening,3,sigmoid,0.25,0.844388161109809,0.8449119045041853,0.0005237433943763303
adalimumab,10k,ionic_screening,3,sigmoid,0.5,0.844388161109809,0.8432081405554172,-0.001180020554391814
adalimumab,10k,ionic_screening,3,sigmoid,0.75,0.844388161109809,0.8456861310048509,0.0012979698950419394
adalimumab,10k,ionic_screening,3,sigmoid,1.0,0.844388161109809,0.8474351418142783,0.003046980704469293
adalimumab,10k,crowding,4,sigmoid,0.0,0.844388161109809,0.8284413223959379,-0.015946838713871037
adalimumab,10k,crowding,4,sigmoid,0.25,0.844388161109809,0.8341570991219502,-0.010231061987858725
adalimumab,10k,crowding,4,sigmoid,0.5,0.844388161109809,0.8420361590063656,-0.002352002103443329
adalimumab,10k,crowding,4,sigmoid,0.75,0.844388161109809,0.8493784725150892,0.004990311405280279
adalimumab,10k,crowding,4,sigmoid,1.0,0.844388161109809,0.8523986784995858,0.008010517389776872
adalimumab,10k,nonlinear_conc,5,sigmoid,0.0,0.844388161109809,0.8477690680388411,0.003380906929032146
adalimumab,10k,nonlinear_conc,5,sigmoid,0.25,0.844388161109809,0.8460085258692944,0.0016203647594854598
adalimumab,10k,nonlinear_conc,5,sigmoid,0.5,0.844388161109809,0.8442898480281051,-9.831308170382691e-05
adalimumab,10k,nonlinear_conc,5,sigmoid,0.75,0.844388161109809,0.8444456421944424,5.748108463343726e-05
adalimumab,10k,nonlinear_conc,5,sigmoid,1.0,0.844388161109809,0.8520172211068355,0.007629059997026566
adalimumab,10k,cosolute_interaction,6,tanh,-1.0,0.844388161109809,0.5559216221847402,-0.2884665389250688
adalimumab,10k,cosolute_interaction,6,tanh,-0.5,0.844388161109809,0.6842273212870507,-0.1601608398227583
adalimumab,10k,cosolute_interaction,6,tanh,0.0,0.844388161109809,0.8082151629950068,-0.036172998114802124
adalimumab,10k,cosolute_interaction,6,tanh,0.5,0.844388161109809,0.8571472047387813,0.012759043628972289
adalimumab,10k,cosolute_interaction,6,tanh,1.0,0.844388161109809,1.0437873420700479,0.1993991809602389
adalimumab,10k,cosolute_protection,7,sigmoid,0.0,0.844388161109809,0.8334924095601715,-0.010895751549637511
adalimumab,10k,cosolute_protection,7,sigmoid,0.25,0.844388161109809,0.838465522765502,-0.005922638344306952
adalimumab,10k,cosolute_protection,7,sigmoid,0.5,0.844388161109809,0.8433979577252306,-0.0009902033845783365
adalimumab,10k,cosolute_protection,7,sigmoid,0.75,0.844388161109809,0.8496441330877452,0.005255971977936258
adalimumab,10k,cosolute_protection,7,sigmoid,1.0,0.844388161109809,0.8570486720121228,0.012660510902313793
adalimumab,10k,latent_0,8,tanh,-1.0,0.844388161109809,0.3568349301014898,-0.48755323100831915
adalimumab,10k,latent_0,8,tanh,-0.5,0.844388161109809,0.5653345671188694,-0.27905359399093954
adalimumab,10k,latent_0,8,tanh,0.0,0.844388161109809,0.8359329725093319,-0.008455188600477115
adalimumab,10k,latent_0,8,tanh,0.5,0.844388161109809,1.3624884812401155,0.5181003201303065
adalimumab,10k,latent_0,8,tanh,1.0,0.844388161109809,2.005217676878541,1.1608295157687318
adalimumab,100k,self_interaction,0,tanh,-1.0,0.7544088702399923,0.5816077378329962,-0.17280113240699602
adalimumab,100k,self_interaction,0,tanh,-0.5,0.7544088702399923,0.7139426918414913,-0.040466178398500974
adalimumab,100k,self_interaction,0,tanh,0.0,0.7544088702399923,0.781868794613056,0.02745992437306377
adalimumab,100k,self_interaction,0,tanh,0.5,0.7544088702399923,0.9561776907935333,0.20176882055354106
adalimumab,100k,self_interaction,0,tanh,1.0,0.7544088702399923,1.1694677897630759,0.4150589195230836
adalimumab,100k,hydrophobicity,1,sigmoid,0.0,0.7544088702399923,0.7267457962483674,-0.02766307399162482
adalimumab,100k,hydrophobicity,1,sigmoid,0.25,0.7544088702399923,0.734708035677111,-0.019700834562881298
adalimumab,100k,hydrophobicity,1,sigmoid,0.5,0.7544088702399923,0.7498475473956498,-0.004561322844342408
adalimumab,100k,hydrophobicity,1,sigmoid,0.75,0.7544088702399923,0.7600404350903895,0.005631564850397286
adalimumab,100k,hydrophobicity,1,sigmoid,1.0,0.7544088702399923,0.7666449172674339,0.012236047027441632
adalimumab,100k,charge_environment,2,tanh,-1.0,0.7544088702399923,0.780614929424909,0.026206059184916697
adalimumab,100k,charge_environment,2,tanh,-0.5,0.7544088702399923,0.7621544079564726,0.007745537716480344
adalimumab,100k,charge_environment,2,tanh,0.0,0.7544088702399923,0.7573672900987443,0.002958419858752004
adalimumab,100k,charge_environment,2,tanh,0.5,0.7544088702399923,0.7543308962810895,-7.797395890274395e-05
adalimumab,100k,charge_environment,2,tanh,1.0,0.7544088702399923,0.7551683585642004,0.0007594883242081352
adalimumab,100k,ionic_screening,3,sigmoid,0.0,0.7544088702399923,0.7404280076217572,-0.013980862618235057
adalimumab,100k,ionic_screening,3,sigmoid,0.25,0.7544088702399923,0.7520488071667131,-0.002360063073279184
adalimumab,100k,ionic_screening,3,sigmoid,0.5,0.7544088702399923,0.7644139614985013,0.010005091258509013
adalimumab,100k,ionic_screening,3,sigmoid,0.75,0.7544088702399923,0.7714275543680873,0.01701868412809504
adalimumab,100k,ionic_screening,3,sigmoid,1.0,0.7544088702399923,0.7840188771096844,0.029610006869692174
adalimumab,100k,crowding,4,sigmoid,0.0,0.7544088702399923,0.7284345364822371,-0.025974333757755153
adalimumab,100k,crowding,4,sigmoid,0.25,0.7544088702399923,0.7397609019654772,-0.014647968274515089
adalimumab,100k,crowding,4,sigmoid,0.5,0.7544088702399923,0.7513267024137872,-0.0030821678262050733
adalimumab,100k,crowding,4,sigmoid,0.75,0.7544088702399923,0.7646519028778798,0.010243032637887506
adalimumab,100k,crowding,4,sigmoid,1.0,0.7544088702399923,0.7713438916048589,0.016935021364866687
adalimumab,100k,nonlinear_conc,5,sigmoid,0.0,0.7544088702399923,0.7401757014623442,-0.01423316877764802
adalimumab,100k,nonlinear_conc,5,sigmoid,0.25,0.7544088702399923,0.7464032289682087,-0.008005641271783603
adalimumab,100k,nonlinear_conc,5,sigmoid,0.5,0.7544088702399923,0.7551103283671804,0.000701458127188137
adalimumab,100k,nonlinear_conc,5,sigmoid,0.75,0.7544088702399923,0.7639735733644168,0.00956470312442459
adalimumab,100k,nonlinear_conc,5,sigmoid,1.0,0.7544088702399923,0.7729160882257884,0.01850721798579613
adalimumab,100k,cosolute_interaction,6,tanh,-1.0,0.7544088702399923,0.4960995437784921,-0.2583093264615002
adalimumab,100k,cosolute_interaction,6,tanh,-0.5,0.7544088702399923,0.5934992278200697,-0.16090964241992256
adalimumab,100k,cosolute_interaction,6,tanh,0.0,0.7544088702399923,0.721140786472988,-0.0332680837670043
adalimumab,100k,cosolute_interaction,6,tanh,0.5,0.7544088702399923,0.7706216770294558,0.016212806789463574
adalimumab,100k,cosolute_interaction,6,tanh,1.0,0.7544088702399923,0.9550729645295974,0.2006640942896052
adalimumab,100k,cosolute_protection,7,sigmoid,0.0,0.7544088702399923,0.7196628175376056,-0.03474605270238662
adalimumab,100k,cosolute_protection,7,sigmoid,0.25,0.7544088702399923,0.7341956259623948,-0.02021324427759741
adalimumab,100k,cosolute_protection,7,sigmoid,0.5,0.7544088702399923,0.7505014304256596,-0.003907439814332614
adalimumab,100k,cosolute_protection,7,sigmoid,0.75,0.7544088702399923,0.7746528867757367,0.02024401653574448
adalimumab,100k,cosolute_protection,7,sigmoid,1.0,0.7544088702399923,0.7912154122620031,0.036806542022010835
adalimumab,100k,latent_0,8,tanh,-1.0,0.7544088702399923,0.3064373623090144,-0.44797150793097784
adalimumab,100k,latent_0,8,tanh,-0.5,0.7544088702399923,0.505390810898866,-0.2490180593411263
adalimumab,100k,latent_0,8,tanh,0.0,0.7544088702399923,0.7456501982056674,-0.0087586720343249
adalimumab,100k,latent_0,8,tanh,0.5,0.7544088702399923,1.3068206096364126,0.5524117393964203
adalimumab,100k,latent_0,8,tanh,1.0,0.7544088702399923,1.9459800476137925,1.1915711773738002
adalimumab,15M,self_interaction,0,tanh,-1.0,0.4412977555682728,0.352410896336055,-0.08888685923221779
adalimumab,15M,self_interaction,0,tanh,-0.5,0.4412977555682728,0.41715674882691334,-0.02414100674135944
adalimumab,15M,self_interaction,0,tanh,0.0,0.4412977555682728,0.44749512582186296,0.006197370253590184
adalimumab,15M,self_interaction,0,tanh,0.5,0.4412977555682728,0.5416947242705477,0.10039696870227488
adalimumab,15M,self_interaction,0,tanh,1.0,0.4412977555682728,0.7243835147610462,0.28308575919277346
adalimumab,15M,hydrophobicity,1,sigmoid,0.0,0.4412977555682728,0.4168341562820106,-0.024463599286262183
adalimumab,15M,hydrophobicity,1,sigmoid,0.25,0.4412977555682728,0.42539548830682516,-0.01590226726144761
adalimumab,15M,hydrophobicity,1,sigmoid,0.5,0.4412977555682728,0.4363470900773079,-0.004950665490964901
adalimumab,15M,hydrophobicity,1,sigmoid,0.75,0.4412977555682728,0.44726507518748054,0.005967319619207767
adalimumab,15M,hydrophobicity,1,sigmoid,1.0,0.4412977555682728,0.4608370906871196,0.019539335118846812
adalimumab,15M,charge_environment,2,tanh,-1.0,0.4412977555682728,0.462188346448161,0.020890590879888205
adalimumab,15M,charge_environment,2,tanh,-0.5,0.4412977555682728,0.4439256482081351,0.0026278926398623503
adalimumab,15M,charge_environment,2,tanh,0.0,0.4412977555682728,0.44034049343576875,-0.000957262132504022
adalimumab,15M,charge_environment,2,tanh,0.5,0.4412977555682728,0.4382755453235649,-0.0030222102447078902
adalimumab,15M,charge_environment,2,tanh,1.0,0.4412977555682728,0.4314396342400476,-0.009858121328225167
adalimumab,15M,ionic_screening,3,sigmoid,0.0,0.4412977555682728,0.426994547505709,-0.0143032080625638
adalimumab,15M,ionic_screening,3,sigmoid,0.25,0.4412977555682728,0.43865465251530045,-0.0026431030529723287
adalimumab,15M,ionic_screening,3,sigmoid,0.5,0.4412977555682728,0.45198977544021957,0.01069201987194679
adalimumab,15M,ionic_screening,3,sigmoid,0.75,0.4412977555682728,0.46782404886039164,0.026526293292118863
adalimumab,15M,ionic_screening,3,sigmoid,1.0,0.4412977555682728,0.4906779183213165,0.049380162753043744
adalimumab,15M,crowding,4,sigmoid,0.0,0.4412977555682728,0.41986738721231837,-0.02143036835595441
adalimumab,15M,crowding,4,sigmoid,0.25,0.4412977555682728,0.4294262203253298,-0.011871535242942988
adalimumab,15M,crowding,4,sigmoid,0.5,0.4412977555682728,0.43794699490926714,-0.003350760659005636
adalimumab,15M,crowding,4,sigmoid,0.75,0.4412977555682728,0.44888159066913563,0.007583835100862857
adalimumab,15M,crowding,4,sigmoid,1.0,0.4412977555682728,0.460649541351463,0.019351785783190245
adalimumab,15M,nonlinear_conc,5,sigmoid,0.0,0.4412977555682728,0.4213012679141773,-0.01999648765409545
adalimumab,15M,nonlinear_conc,5,sigmoid,0.25,0.4412977555682728,0.43178838649904977,-0.009509369069223006
adalimumab,15M,nonlinear_conc,5,sigmoid,0.5,0.4412977555682728,0.44217159654699856,0.0008738409787257817
adalimumab,15M,nonlinear_conc,5,sigmoid,0.75,0.4412977555682728,0.4544665303867834,0.013168774818510642
adalimumab,15M,nonlinear_conc,5,sigmoid,1.0,0.4412977555682728,0.46920246097451423,0.02790470540624146
adalimumab,15M,cosolute_interaction,6,tanh,-1.0,0.4412977555682728,0.378091422020215,-0.06320633354805777
adalimumab,15M,cosolute_interaction,6,tanh,-0.5,0.4412977555682728,0.4218379374141351,-0.019459818154137665
adalimumab,15M,cosolute_interaction,6,tanh,0.0,0.4412977555682728,0.44947217751433755,0.00817442194606477
adalimumab,15M,cosolute_interaction,6,tanh,0.5,0.4412977555682728,0.43738378680766304,-0.003913968760609732
adalimumab,15M,cosolute_interaction,6,tanh,1.0,0.4412977555682728,0.5230408383662801,0.08174308279800735
adalimumab,15M,cosolute_protection,7,sigmoid,0.0,0.4412977555682728,0.42291583404685984,-0.018381921521412936
adalimumab,15M,cosolute_protection,7,sigmoid,0.25,0.4412977555682728,0.4303338976093203,-0.010963857958952494
adalimumab,15M,cosolute_protection,7,sigmoid,0.5,0.4412977555682728,0.43958262499310113,-0.0017151305751716417
adalimumab,15M,cosolute_protection,7,sigmoid,0.75,0.4412977555682728,0.45081942475495645,0.009521669186683679
adalimumab,15M,cosolute_protection,7,sigmoid,1.0,0.4412977555682728,0.46769888143741917,0.02640112586914639
adalimumab,15M,latent_0,8,tanh,-1.0,0.4412977555682728,0.22665831723991825,-0.21463943832835453
adalimumab,15M,latent_0,8,tanh,-0.5,0.4412977555682728,0.35710654305241696,-0.08419121251585582
adalimumab,15M,latent_0,8,tanh,0.0,0.4412977555682728,0.44004534552795027,-0.0012524100403225047
adalimumab,15M,latent_0,8,tanh,0.5,0.4412977555682728,0.8487816752087944,0.40748391964052166
adalimumab,15M,latent_0,8,tanh,1.0,0.4412977555682728,1.6182140733071058,1.1769163177388329
belatacept,100,self_interaction,0,tanh,-1.0,0.41103612252047983,0.2955599511130905,-0.1154761714073893
belatacept,100,self_interaction,0,tanh,-0.5,0.41103612252047983,0.32795698888341707,-0.08307913363706276
belatacept,100,self_interaction,0,tanh,0.0,0.41103612252047983,0.39906163968728975,-0.011974482833190081
belatacept,100,self_interaction,0,tanh,0.5,0.41103612252047983,0.448292349149281,0.03725622662880118
belatacept,100,self_interaction,0,tanh,1.0,0.41103612252047983,0.5188990909237877,0.10786296840330789
belatacept,100,hydrophobicity,1,sigmoid,0.0,0.41103612252047983,0.41325968723668827,0.002223564716208437
belatacept,100,hydrophobicity,1,sigmoid,0.25,0.41103612252047983,0.41342384987579783,0.0023877273553180034
belatacept,100,hydrophobicity,1,sigmoid,0.5,0.41103612252047983,0.41079521044308964,-0.00024091207739018738
belatacept,100,hydrophobicity,1,sigmoid,0.75,0.41103612252047983,0.40740888377480144,-0.003627238745678385
belatacept,100,hydrophobicity,1,sigmoid,1.0,0.41103612252047983,0.4037920561999737,-0.007244066320506115
belatacept,100,charge_environment,2,tanh,-1.0,0.41103612252047983,0.4335580658987101,0.02252194337823027
belatacept,100,charge_environment,2,tanh,-0.5,0.41103612252047983,0.4205901618823559,0.009554039361876043
belatacept,100,charge_environment,2,tanh,0.0,0.41103612252047983,0.4124770593165071,0.0014409367960272479
belatacept,100,charge_environment,2,tanh,0.5,0.41103612252047983,0.40663962125011105,-0.00439650127036878
belatacept,100,charge_environment,2,tanh,1.0,0.41103612252047983,0.39741165580566895,-0.013624466714810879
belatacept,100,ionic_screening,3,sigmoid,0.0,0.41103612252047983,0.4118892290154861,0.0008531064950062506
belatacept,100,ionic_screening,3,sigmoid,0.25,0.41103612252047983,0.41168261449776544,0.0006464919772856126
belatacept,100,ionic_screening,3,sigmoid,0.5,0.41103612252047983,0.41096649506985394,-6.962745062588649e-05
belatacept,100,ionic_screening,3,sigmoid,0.75,0.41103612252047983,0.4064019763914214,-0.004634146129058436
belatacept,100,ionic_screening,3,sigmoid,1.0,0.41103612252047983,0.4000872937675496,-0.01094882875293024
belatacept,100,crowding,4,sigmoid,0.0,0.41103612252047983,0.4145556803271383,0.0035195578066584687
belatacept,100,crowding,4,sigmoid,0.25,0.41103612252047983,0.412052848033333,0.001016725512853145
belatacept,100,crowding,4,sigmoid,0.5,0.41103612252047983,0.4090223846294539,-0.002013737891025935
belatacept,100,crowding,4,sigmoid,0.75,0.41103612252047983,0.40617227169784254,-0.0048638508226372945
belatacept,100,crowding,4,sigmoid,1.0,0.41103612252047983,0.4020546096974091,-0.008981512823070747
belatacept,100,nonlinear_conc,5,sigmoid,0.0,0.41103612252047983,0.4101331291651473,-0.0009029933553325042
belatacept,100,nonlinear_conc,5,sigmoid,0.25,0.41103612252047983,0.41111368464509257,7.756212461274004e-05
belatacept,100,nonlinear_conc,5,sigmoid,0.5,0.41103612252047983,0.4100903807658475,-0.0009457417546323565
belatacept,100,nonlinear_conc,5,sigmoid,0.75,0.41103612252047983,0.4067699585662037,-0.004266163954276148
belatacept,100,nonlinear_conc,5,sigmoid,1.0,0.41103612252047983,0.4042263272220711,-0.0068097952984087495
