ID,Group,Shear_Rate,Actual_Viscosity,Predicted_Viscosity,Log10_Actual,Log10_Predicted,Log10_Error
23,poly-higg,100000.0,1.21,1.2727795620787865,0.08278537031645007,0.10475319292099766,0.02196782260454759
23,poly-higg,15000000.0,1.15,1.1643622726827825,0.06069784035361165,0.06608812511516818,0.005390284761556528
24,poly-higg,100.0,2.99,3.320433008355107,0.4756711883244297,0.5211947225223997,0.04552353419797006
24,poly-higg,1000.0,2.99,3.2054092981247444,0.4756711883244297,0.505883492378311,0.03021230405388131
24,poly-higg,10000.0,2.99,2.9443509780628383,0.4756711883244297,0.4689895783389001,-0.00668160998552958
24,poly-higg,100000.0,2.73,2.6512123824895073,0.436162647040756,0.4234445194527159,-0.01271812758804014
24,poly-higg,15000000.0,2.6,2.1768754814005034,0.414973347970818,0.33783358784345263,-0.07713976012736534
25,poly-higg,100.0,9.2,8.685530523814718,0.9637878273455552,0.9387963508808064,-0.024991476464748863
25,poly-higg,1000.0,9.2,8.305748385569409,0.9637878273455552,0.9193787704514489,-0.04440905689410635
25,poly-higg,10000.0,9.2,7.514272093415435,0.9637878273455552,0.8758869169090804,-0.08790091043647486
25,poly-higg,100000.0,6.83,5.954444837240662,0.8344207036815325,0.774841276253345,-0.05957942742818756
25,poly-higg,15000000.0,4.17,4.276110472349605,0.6201360549737575,0.6310489165816624,0.010912861607904945
26,poly-higg,100.0,4.37,3.9215109483983146,0.6404814369704218,0.5934534318470239,-0.04702800512339789
26,poly-higg,1000.0,3.85,3.6747810763657265,0.5854607295085007,0.5652314712682779,-0.020229258240222814
26,poly-higg,10000.0,3.85,3.452912972914269,0.5854607295085007,0.5381856325459785,-0.04727509696252219
26,poly-higg,100000.0,3.15,3.2082774848949938,0.4983105537896005,0.5062719234983718,0.007961369708771315
26,poly-higg,15000000.0,2.24,2.70021944447163,0.35024801833416286,0.43139906032579883,0.08115104199163597
27,poly-higg,100.0,7.82,6.6196076637989965,0.893206753059848,0.8208322500897851,-0.07237450297006287
27,poly-higg,1000.0,6.9,6.118701589054577,0.8388490907372553,0.7866592730385906,-0.05218981769866471
27,poly-higg,10000.0,6.67,5.713945360373378,0.8241258339165489,0.7569360831237644,-0.06718975079278455
27,poly-higg,100000.0,5.15,4.986176436655024,0.7118072290411911,0.697767642019733,-0.014039587021458133
27,poly-higg,15000000.0,4.0,4.199827530829229,0.6020599913279624,0.62323145612478,0.02117146479681764
28,bsa,100.0,5.06,4.031124509509217,0.7041505168397991,0.6054262124318155,-0.09872430440798363
28,bsa,1000.0,4.6,3.9266405588342397,0.6627578316815741,0.5940211481613223,-0.06873668352025175
28,bsa,10000.0,4.6,3.6200737385448107,0.6627578316815741,0.5587174169190652,-0.10404041476250891
28,bsa,100000.0,3.99,3.1999928293613507,0.6009728956867483,0.5051490051410665,-0.09582389054568174
28,bsa,15000000.0,3.0,2.4913017869171834,0.47712125471966244,0.3964263395213316,-0.08069491519833083
29,none,100.0,1.0,1.0991053738536551,0.0,0.04103933126734102,0.04103933126734102
29,none,1000.0,1.0,1.1074110030522553,0.0,0.04430883427537183,0.04430883427537183
29,none,10000.0,1.0,1.1095980101523977,0.0,0.04516566924348333,0.04516566924348333
29,none,100000.0,1.0,1.1076508528985787,0.0,0.044402886244955315,0.044402886244955315
29,none,15000000.0,1.0,1.07895222480183,0.0,0.03300221487355529,0.03300221487355529
30,none,100.0,0.97,1.0772309922066043,-0.01322826573375516,0.0323088396806985,0.04553710541445366
30,none,1000.0,0.97,1.0854221547838698,-0.01322826573375516,0.035598681811530405,0.04882694754528556
30,none,10000.0,0.97,1.087293941831803,-0.01322826573375516,0.03634696824305115,0.04957523397680631
30,none,100000.0,0.97,1.085554899870162,-0.01322826573375516,0.03565179196156608,0.048880057695321236
30,none,15000000.0,0.97,1.056470845796571,-0.01322826573375516,0.023857516831423134,0.03708578256517829
31,none,100.0,1.2,1.2664727220795127,0.07918124604762482,0.10259584017637012,0.023414594128745303
31,none,1000.0,1.2,1.278633619996379,0.07918124604762482,0.10674611945256994,0.027564873404945123
31,none,10000.0,1.2,1.2778192039969185,0.07918124604762482,0.10646941073869481,0.027288164691069997
31,none,100000.0,1.2,1.2729250488054342,0.07918124604762482,0.10480283268074977,0.025621586633124957
31,none,15000000.0,1.2,1.216567523761755,0.07918124604762482,0.08513621880180389,0.005954972754179069
32,none,100.0,1.3,1.3658392678192044,0.11394335230683679,0.13539959450923247,0.021456242202395684
32,none,1000.0,1.3,1.3812499841362829,0.11394335230683679,0.14027228604129463,0.02632893373445784
32,none,10000.0,1.3,1.384789269202318,0.11394335230683679,0.14138368951185204,0.02744033720501525
32,none,100000.0,1.3,1.3763614085654985,0.11394335230683679,0.13873248705117686,0.024789134744340066
32,none,15000000.0,1.3,1.314436240846298,0.11394335230683679,0.11873952469860363,0.0047961723917668425
33,none,100.0,1.55,1.6090390365476877,0.1903316981702915,0.20656658055123636,0.016234882380944865
33,none,1000.0,1.55,1.6147832759019605,0.1903316981702915,0.20811424283073085,0.017782544660439353
33,none,10000.0,1.55,1.6099928988625198,0.1903316981702915,0.20682396050910185,0.01649226233881035
33,none,100000.0,1.55,1.5957136444094608,0.1903316981702915,0.20295495856183401,0.012623260391542518
33,none,15000000.0,1.55,1.5402424220469144,0.1903316981702915,0.18758908075302705,-0.002742617417264448
34,none,100.0,2.32,2.4909888278260426,0.3654879848908996,0.39637177971459514,0.03088379482369552
34,none,1000.0,2.32,2.49724462421886,0.3654879848908996,0.39746108690271414,0.031973102011814525
34,none,10000.0,2.32,2.4958309239686094,0.3654879848908996,0.3972151614292341,0.031727176538334456
34,none,100000.0,2.32,2.501106530021148,0.3654879848908996,0.398132190097169,0.03264420520626937
34,none,15000000.0,2.32,2.512797378625942,0.3654879848908996,0.4001574703305621,0.03466948543966247
35,none,100.0,1.17,1.2201322568450412,0.06818586174616162,0.08640690879347762,0.018221047047316002
35,none,1000.0,1.17,1.2308125574291928,0.06818586174616162,0.09019191851008512,0.022006056763923504
35,none,10000.0,1.17,1.2341100364606528,0.06818586174616162,0.09135388424920424,0.023168022503042618
35,none,100000.0,1.17,1.2293728455043347,0.06818586174616162,0.08968361615602108,0.02149775440985946
35,none,15000000.0,1.17,1.1750102265249973,0.06818586174616162,0.07004164644098752,0.0018557846948259044
36,none,100.0,1.27,1.3212437147065,0.10380372095595687,0.12098293433646519,0.017179213380508318
36,none,1000.0,1.27,1.3302063488074747,0.10380372095595687,0.12391901630332877,0.0201152953473719
36,none,10000.0,1.27,1.3360899033613087,0.10380372095595687,0.12583568210664456,0.022031961150687687
36,none,100000.0,1.27,1.3337863039192606,0.10380372095595687,0.12508625352135957,0.021282532565402704
36,none,15000000.0,1.27,1.2751062509170252,0.10380372095595687,0.10554637478125004,0.001742653825293164
37,none,100.0,1.52,1.56562117969568,0.18184358794477254,0.19468668781776874,0.0128430998729962
37,none,1000.0,1.52,1.5655020952807324,0.18184358794477254,0.1946536532165886,0.012810065271816051
37,none,10000.0,1.52,1.554515802179094,0.18184358794477254,0.191595141152,0.009751553207227454
37,none,100000.0,1.52,1.5451942359446709,0.18184358794477254,0.18898307942224438,0.007139491477471838
37,none,15000000.0,1.52,1.490406495717537,0.18184358794477254,0.17330473470094435,-0.008538853243828193
38,none,100.0,2.29,2.441333558853917,0.359835482339888,0.3876271210283773,0.02779163868848933
38,none,1000.0,2.29,2.4410110745890163,0.359835482339888,0.38756974976622127,0.02773426742633328
38,none,10000.0,2.29,2.4442230628189265,0.359835482339888,0.38814083763057355,0.028305355290685563
38,none,100000.0,2.29,2.4502329657364017,0.359835482339888,0.38920737861914256,0.029371896279254572
38,none,15000000.0,2.29,2.435882740301774,0.359835482339888,0.38665637818678134,0.026820895846893344
39,none,100.0,1.07,1.1347586358076822,0.029383777685209667,0.05490349652116748,0.025519718835957814
39,none,1000.0,1.07,1.1342448771237594,0.029383777685209667,0.05470682642876881,0.025323048743559146
39,none,10000.0,1.07,1.127024874327022,0.029383777685209667,0.05193350137330515,0.022549723688095484
39,none,100000.0,1.07,1.120683584323928,0.029383777685209667,0.04948301047219424,0.020099232786984576
39,none,15000000.0,1.07,1.0744156083445446,0.029383777685209667,0.03117230882732841,0.0017885311421187433
40,none,100.0,1.0,1.1038417003845942,0.0,0.04290679660081406,0.04290679660081406
40,none,1000.0,1.0,1.1067083326500131,0.0,0.044033179857278955,0.044033179857278955
40,none,10000.0,1.0,1.1055950520315283,0.0,0.04359608639751428,0.04359608639751428
40,none,100000.0,1.0,1.1030908603973644,0.0,0.04261128627882033,0.04261128627882033
40,none,15000000.0,1.0,1.0600477974280753,0.0,0.025325447992377584,0.025325447992377584
41,none,100.0,1.27,1.303216945624433,0.10380372095595687,0.11501671843315449,0.011212997477197617
41,none,1000.0,1.27,1.311852532319839,0.10380372095595687,0.11788501796701137,0.014081297011054497
41,none,10000.0,1.27,1.3064723625810832,0.10380372095595687,0.11610022699447076,0.012296506038513885
41,none,100000.0,1.27,1.2945001877003246,0.10380372095595687,0.11210211774285632,0.008298396786899448
41,none,15000000.0,1.27,1.2111284566729403,0.10380372095595687,0.08319020843254607,-0.0206135125234108
42,none,100.0,1.38,1.4187538563499196,0.13987908640123647,0.15190705500536655,0.01202796860413008
42,none,1000.0,1.38,1.4257871603605778,0.13987908640123647,0.15405469944299827,0.014175613041761792
42,none,10000.0,1.38,1.420893295974356,0.13987908640123647,0.15256146518326755,0.012682378782031073
42,none,100000.0,1.38,1.4113754518556942,0.13987908640123647,0.14964255945185803,0.009763473050621557
42,none,15000000.0,1.38,1.3092764186707828,0.13987908640123647,0.11703134588624686,-0.022847740514989612
43,none,100.0,1.64,1.637941514436705,0.21484384804769785,0.21429839045805077,-0.0005454575896470804
43,none,1000.0,1.64,1.6521679281617223,0.21484384804769785,0.2180541873956891,0.0032103393479912534
43,none,10000.0,1.64,1.6563335530073915,0.21484384804769785,0.21914779962491943,0.004303951577221576
43,none,100000.0,1.64,1.643339902129808,0.21484384804769785,0.21572740053304026,0.0008835524853424148
43,none,15000000.0,1.64,1.5557021560512962,0.21484384804769785,0.19192645360160257,-0.02291739444609528
44,none,100.0,2.42,2.502276175015932,0.38381536598043126,0.39833524087550043,0.014519874895069174
44,none,1000.0,2.42,2.5010923627598753,0.38381536598043126,0.39812973007367686,0.014314364093245602
44,none,10000.0,2.42,2.4954511990846537,0.38381536598043126,0.3971490812446259,0.013333715264194634
44,none,100000.0,2.42,2.488940823969394,0.38381536598043126,0.39601457112483873,0.012199205144407477
44,none,15000000.0,2.42,2.4901931892469187,0.38381536598043126,0.39623304097898693,0.012417674998555672
45,none,100.0,1.2,1.263437992685009,0.07918124604762482,0.10155393236946576,0.022372686321840946
45,none,1000.0,1.2,1.2700861730883148,0.07918124604762482,0.1038331880639271,0.02465194201630229
45,none,10000.0,1.2,1.2690631970789235,0.07918124604762482,0.10348324972216978,0.024302003674544964
45,none,100000.0,1.2,1.2604384559274673,0.07918124604762482,0.10052164501157525,0.02134039896395043
45,none,15000000.0,1.2,1.1848386123713954,0.07918124604762482,0.07365919884416564,-0.005522047203459182
46,none,100.0,1.3,1.375207347127333,0.11394335230683679,0.138368183929385,0.0244248316225482
46,none,1000.0,1.3,1.3762955594183144,0.11394335230683679,0.1387117086384664,0.024768356331629618
46,none,10000.0,1.3,1.3744365177902715,0.11394335230683679,0.1381246855326538,0.024181333225817017
46,none,100000.0,1.3,1.3654426824898183,0.11394335230683679,0.13527347437626916,0.02133012206943237
46,none,15000000.0,1.3,1.2798683217071318,0.11394335230683679,0.10716528988403475,-0.006778062422802045
47,none,100.0,1.55,1.5983988052049458,0.1903316981702915,0.20368514624909118,0.013353448078799679
47,none,1000.0,1.55,1.5991559628530967,0.1903316981702915,0.20389082178463072,0.013559123614339225
47,none,10000.0,1.55,1.5965943615556388,0.1903316981702915,0.20319459120736336,0.01286289303707186
47,none,100000.0,1.55,1.5815587950289798,0.1903316981702915,0.19908534160869318,0.008753643438401681
47,none,15000000.0,1.55,1.5015451365471726,0.1903316981702915,0.17653839165237534,-0.01379330651791616
48,none,100.0,2.32,2.476262456712681,0.3654879848908996,0.39379667324846035,0.02830868835756073
48,none,1000.0,2.32,2.481083079483513,0.3654879848908996,0.39464130693934085,0.029153322048441233
48,none,10000.0,2.32,2.494583293187062,0.3654879848908996,0.3969980094448137,0.03151002455391411
48,none,100000.0,2.32,2.4865534255352646,0.3654879848908996,0.39559779482337964,0.030109809932480025
48,none,15000000.0,2.32,2.455086478521377,0.3654879848908996,0.3900667944154715,0.024578809524571865
49,bgg,100.0,3.45,3.3227924413115852,0.5378190950732742,0.5215032138612135,-0.016315881212060734
49,bgg,1000.0,3.45,3.266161001304756,0.5378190950732742,0.5140375889293843,-0.023781506143889852
49,bgg,10000.0,3.45,3.1837169829740777,0.5378190950732742,0.5029344541046847,-0.03488464096858945
49,bgg,100000.0,3.15,3.0395600383596997,0.4983105537896005,0.4828107261283573,-0.015499827661243193
49,bgg,15000000.0,2.95,2.293463437159584,0.46982201597816303,0.3604918209160467,-0.10933019506211633
50,bgg,100.0,1.55,1.547913062897005,0.1903316981702915,0.18974656528462738,-0.0005851328856641136
50,bgg,1000.0,1.55,1.5612733551893556,0.1903316981702915,0.19347894807009933,0.00314724989980783
50,bgg,10000.0,1.55,1.5404568121110944,0.1903316981702915,0.1876495270445483,-0.0026821711257432046
50,bgg,100000.0,1.42,1.499718656414754,0.15228834438305647,0.1760097941045011,0.023721449721444632
50,bgg,15000000.0,1.3,1.34944932862116,0.11394335230683679,0.13015658158362092,0.016213229276784133
51,bgg,100.0,3.62,3.9665799358382223,0.5587085705331657,0.598416210757238,0.03970764022407236
51,bgg,1000.0,3.62,3.809232647847316,0.5587085705331657,0.5808374978882576,0.022128927355091865
51,bgg,10000.0,3.62,3.6692435032355304,0.5587085705331657,0.5645765339424857,0.005867963409320054
51,bgg,100000.0,3.31,3.5921444791720396,0.5198279937757188,0.5553537960479645,0.03552580227224578
51,bgg,15000000.0,3.15,3.2171418301753896,0.4983105537896005,0.5074702075307432,0.009159653741142748
52,bgg,100.0,2.74,2.752192050776836,0.437750562820388,0.4396787361341346,0.0019281733137466173
52,bgg,1000.0,2.74,2.6822549776717475,0.437750562820388,0.428500059918405,-0.009250502901982982
52,bgg,10000.0,2.74,2.5630007894970808,0.437750562820388,0.4087487399626962,-0.029001822857691817
52,bgg,100000.0,2.42,2.3595764624943363,0.38381536598043126,0.3728340552968167,-0.010981310683614576
52,bgg,15000000.0,2.0,2.0659609711216933,0.3010299956639812,0.31512211283384994,0.014092117169868745
53,poly-higg,100.0,2.53,2.268980811852297,0.40312052117581787,0.35583082319128173,-0.04728969798453614
53,poly-higg,1000.0,2.53,2.226304821016226,0.40312052117581787,0.34758462676515933,-0.05553589441065854
53,poly-higg,10000.0,2.53,2.1428115120603084,0.40312052117581787,0.33098397091476484,-0.07213655026105303
53,poly-higg,100000.0,2.1,2.029650097800752,0.3222192947339193,0.30742117402541247,-0.014798120708506834
53,poly-higg,15000000.0,1.75,1.6064373926699118,0.24303804868629444,0.20586380455432032,-0.03717424413197412
54,poly-higg,100.0,5.87,4.1577876092120265,0.7686381012476144,0.6188623006512659,-0.14977580059634854
54,poly-higg,1000.0,3.62,3.815408980208387,0.5587085705331657,0.5815410975537537,0.022832527020588023
54,poly-higg,10000.0,3.57,3.510101885488483,0.5526682161121932,0.5453197226376886,-0.007348493474504614
54,poly-higg,100000.0,3.2,3.1744980515327748,0.505149978319906,0.501675064845928,-0.003474913473977992
54,poly-higg,15000000.0,2.75,2.3864265551502752,0.43933269383026263,0.3777480730270974,-0.061584620803165235
55,poly-higg,100.0,2.88,2.4830796588803516,0.45939248775923086,0.3949906522397207,-0.06440183551951018
55,poly-higg,1000.0,2.51,2.3377400825524175,0.3996737214810381,0.3687962232551528,-0.030877498225885258
55,poly-higg,10000.0,2.3,2.194091993125909,0.36172783601759284,0.3412548325684072,-0.020473003449185623
55,poly-higg,100000.0,2.0,2.0389715089386566,0.3010299956639812,0.30941115731459234,0.008381161650611146
